Date,Close/Last,Volume,Open,High,Low
05/21/2018,$1.73,765650,$1.64,$1.75,$1.64
05/18/2018,$1.63,750786,$1.62,$1.68,$1.58
05/17/2018,$1.61,373188,$1.58,$1.62,$1.57
05/16/2018,$1.59,776407,$1.51,$1.63,$1.5
05/15/2018,$1.5,477109,$1.45,$1.51,$1.39
05/14/2018,$1.44,351263,$1.4,$1.5,$1.38
05/11/2018,$1.395,354991,$1.38,$1.41,$1.35
05/10/2018,$1.36,595538,$1.4,$1.46,$1.32
05/09/2018,$1.51,2551822,$1.6,$1.65,$1.47
05/08/2018,$1.36,361539,$1.38,$1.38,$1.32
05/07/2018,$1.37,361215,$1.33,$1.38,$1.31
05/04/2018,$1.31,388073,$1.27,$1.379,$1.26
05/03/2018,$1.27,234758,$1.3,$1.32,$1.26
05/02/2018,$1.31,221722,$1.26,$1.31,$1.26
05/01/2018,$1.27,285562,$1.28,$1.33,$1.26
04/30/2018,$1.28,316489,$1.31,$1.3299,$1.28
04/27/2018,$1.3,209089,$1.36,$1.4,$1.3
04/26/2018,$1.35,172425,$1.33,$1.37,$1.2951
04/25/2018,$1.32,278599,$1.3,$1.35,$1.28
04/24/2018,$1.29,312218,$1.39,$1.39,$1.28
04/23/2018,$1.38,791773,$1.4,$1.45,$1.34
04/20/2018,$1.34,355200,$1.27,$1.35,$1.27
04/19/2018,$1.28,217810,$1.29,$1.32,$1.27
04/18/2018,$1.3,425679,$1.31,$1.33,$1.26
04/17/2018,$1.3,873911,$1.3,$1.36,$1.3
04/16/2018,$1.3,1560421,$1.2,$1.34,$1.2
04/13/2018,$1.18,234905,$1.17,$1.19,$1.15
04/12/2018,$1.17,266048,$1.15,$1.17,$1.13
04/11/2018,$1.15,431982,$1.09,$1.16,$1.085
04/10/2018,$1.09,303386,$1.05,$1.12,$1.05
04/09/2018,$1.06,353072,$1.1,$1.1,$1.04
04/06/2018,$1.04,520024,$1.08,$1.13,$1.04
04/05/2018,$1.1,327977,$1.05,$1.1,$1.02
04/04/2018,$1.04,242716,$1.05,$1.0521,$1.011
04/03/2018,$1.045,437335,$1.02,$1.05,$1
04/02/2018,$1.03,519857,$1.14,$1.14,$1.01
03/29/2018,$1.13,204080,$1.11,$1.14,$1.09
